,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
2543,14543,0,1,2,1,1,2,0,0,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,1
2544,14544,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2545,14545,0,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2546,14546,0,1,2,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
2547,14547,0,2,2,1,1,1,2,0,0,2,2,1,1,1,1,1,1,0,1,1,0,1,0,1
2548,14548,1,2,2,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,1,0,1,1,1,0
2549,14549,0,1,2,1,1,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
2550,14550,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2551,14551,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2552,14552,0,2,2,2,0,2,2,0,0,0,2,1,1,1,1,1,1,0,1,1,1,1,0,0
2553,14553,0,1,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,14554,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2555,14555,1,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
2556,14556,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2557,14557,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2558,14558,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0
2559,14559,0,2,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
2560,14560,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,14561,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1
2562,14562,0,1,3,2,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,14563,1,2,2,1,1,4,3,2,2,2,2,1,1,1,1,1,1,0,0,1,0,1,1,1
2564,14564,0,1,2,2,0,0,0,2,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1
2565,14565,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2566,14566,1,2,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
2567,14567,1,1,1,3,1,3,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2568,14568,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,0
2569,14569,0,2,1,2,0,0,0,2,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
2570,14570,0,2,3,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2571,14571,1,2,1,2,1,-1,-1,-1,0,-1,-1,1,1,1,0,1,0,1,1,1,1,1,1,0
2572,14572,0,2,3,1,1,0,0,0,0,-1,0,1,1,1,1,1,1,0,0,0,1,1,0,0
2573,14573,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2574,14574,0,1,2,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
2575,14575,0,1,3,1,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,14576,1,1,2,1,1,1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2577,14577,0,2,2,2,0,1,2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
2578,14578,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2579,14579,0,2,1,2,0,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,14580,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2581,14581,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2582,14582,0,2,1,2,1,2,2,2,2,2,2,0,0,0,1,1,1,1,0,0,0,1,0,1
2583,14583,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2584,14584,0,2,3,1,1,2,2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2585,14585,0,1,1,2,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2586,14586,0,2,1,2,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
2587,14587,1,2,1,2,0,1,-1,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
2588,14588,0,1,3,3,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2589,14589,1,1,1,1,1,3,5,4,3,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0
2590,14590,1,1,1,2,0,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,0,0
2591,14591,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,14592,0,1,2,2,0,0,-1,-1,-1,-1,-2,1,0,0,0,0,0,1,0,1,0,0,0,0
2593,14593,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2594,14594,0,2,3,1,1,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
2595,14595,1,2,1,1,0,-1,-1,0,0,-2,-2,0,0,0,0,0,0,1,1,0,0,0,0,0
2596,14596,0,1,2,1,0,0,0,2,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
2597,14597,0,1,2,2,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
2598,14598,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2599,14599,1,2,2,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2600,14600,0,2,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,1,0,0,0,0
2601,14601,0,2,2,1,1,1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
2602,14602,0,2,3,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2603,14603,0,2,3,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2604,14604,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
2605,14605,1,2,2,1,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2606,14606,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2607,14607,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2608,14608,1,2,2,1,0,0,0,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0
2609,14609,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,1,1,1,1,1,1,0
2610,14610,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2611,14611,0,1,2,2,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0
2612,14612,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2613,14613,0,1,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2614,14614,1,2,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2615,14615,0,1,3,2,0,2,2,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2616,14616,1,2,1,2,1,1,-2,-1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2617,14617,1,1,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,14618,1,2,1,1,1,-1,-1,0,-1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
2619,14619,1,2,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2620,14620,0,2,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,14621,1,2,5,2,0,-1,-1,-1,0,-1,-1,0,0,1,0,0,0,0,1,0,0,1,0,0
2622,14622,1,2,1,2,0,-1,-1,-1,-2,-2,-1,1,1,1,1,0,0,1,1,1,1,1,0,0
2623,14623,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
2624,14624,0,2,2,2,0,1,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,0,0,1
2625,14625,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2626,14626,0,2,3,1,1,0,0,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2627,14627,0,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,14628,0,1,3,2,0,0,0,0,0,-1,-1,0,0,1,1,1,1,0,1,1,1,1,0,0
2629,14629,0,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1
2630,14630,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
2631,14631,0,1,2,2,0,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2632,14632,1,2,0,2,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,1,0,1,0,0
2633,14633,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
2634,14634,0,1,2,2,0,1,4,3,2,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0
2635,14635,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2636,14636,0,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2637,14637,1,1,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,1,0,1,0,1,0,0
2638,14638,0,2,3,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2639,14639,0,1,3,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,14640,1,2,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0
2641,14641,1,2,1,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,14642,0,2,2,2,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2643,14643,1,2,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,14644,1,1,2,1,1,1,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,14645,0,2,3,1,1,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
2646,14646,0,2,2,1,0,0,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
2647,14647,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2648,14648,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
2649,14649,0,2,2,3,0,0,-1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2650,14650,1,1,1,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2651,14651,1,1,1,2,0,2,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2652,14652,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,1,1,1,0,0
2653,14653,0,1,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2654,14654,1,1,1,1,1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,1,1,1,0,1,0,0
2655,14655,1,1,1,1,1,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,14656,0,1,3,1,1,1,2,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2657,14657,0,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2658,14658,1,1,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,14659,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
2660,14660,0,1,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,14661,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,14662,0,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0
2663,14663,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,1,0,0,1,1,1,1,1,1,1,1,0
2664,14664,1,2,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
2665,14665,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,14666,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
2667,14667,1,2,2,1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,1,1,1,1,0,1,0
2668,14668,0,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
2669,14669,1,1,3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,14670,0,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
2671,14671,1,2,3,2,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,1,1,1,0,1,1,0
2672,14672,1,2,1,2,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
2673,14673,1,2,1,2,0,0,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,1,0
2674,14674,0,2,1,2,0,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,1,1,0,1,0
2675,14675,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2676,14676,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2677,14677,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
2678,14678,0,2,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
2679,14679,1,2,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,0,0
2680,14680,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
2681,14681,0,2,2,2,0,0,0,0,0,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,0
2682,14682,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2683,14683,0,1,1,2,0,0,0,2,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,0
2684,14684,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2685,14685,0,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2686,14686,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,1,0,0,0
2687,14687,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,1,0,0
2688,14688,0,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2689,14689,1,1,2,2,0,0,0,-1,-1,-1,0,1,1,1,0,1,1,0,1,1,1,1,0,0
2690,14690,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
2691,14691,0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
2692,14692,0,1,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
2693,14693,1,1,2,1,0,1,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1
2694,14694,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2695,14695,1,2,2,2,0,-1,0,0,-1,-1,-1,0,1,1,0,0,0,1,1,1,1,1,0,1
2696,14696,0,2,3,1,1,1,2,2,2,2,0,1,1,1,1,1,1,0,0,1,0,0,0,1
2697,14697,1,2,1,2,1,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0
2698,14698,1,2,2,2,0,3,2,2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
2699,14699,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
2700,14700,1,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0
2701,14701,1,2,2,1,1,0,-1,0,-1,-1,0,1,0,0,0,0,1,1,0,1,1,1,0,0
2702,14702,1,1,2,1,1,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,0
2703,14703,1,2,2,1,1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
2704,14704,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2705,14705,0,1,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2706,14706,1,1,1,2,0,1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
2707,14707,0,1,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,0,1,1
2708,14708,0,1,1,2,0,1,2,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
2709,14709,0,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,0
2710,14710,1,2,1,1,1,-1,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0
2711,14711,1,2,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0
2712,14712,0,2,2,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,14713,1,2,1,1,1,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1,1,1,1,1,1,0,0
2714,14714,1,2,2,1,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,1,0,1,1,1,0
2715,14715,0,2,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2716,14716,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2717,14717,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2718,14718,0,1,1,2,0,2,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
2719,14719,1,2,2,1,1,1,2,2,0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,0
2720,14720,1,1,1,2,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,1,1,1,1,1,1,0
2721,14721,1,1,1,2,0,-1,2,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,1
2722,14722,1,2,1,2,1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2723,14723,0,2,3,1,0,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,1,1,0,1
2724,14724,1,1,3,1,1,-2,-2,-2,-1,-1,-2,0,0,0,0,0,0,1,1,1,0,0,0,0
2725,14725,0,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
2726,14726,0,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2727,14727,1,2,2,1,1,0,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2728,14728,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2729,14729,0,1,2,1,0,0,0,3,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1
2730,14730,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2731,14731,0,2,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
2732,14732,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2733,14733,1,2,2,2,1,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
2734,14734,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2735,14735,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,14736,1,2,2,2,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,1,1,1,0,0
2737,14737,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
2738,14738,1,1,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
2739,14739,1,2,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2740,14740,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2741,14741,1,1,1,1,1,1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
2742,14742,0,1,3,2,0,-1,-1,-1,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,1
2743,14743,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2744,14744,1,2,1,2,0,0,0,-1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,0
2745,14745,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
2746,14746,1,1,1,1,1,-1,-1,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
2747,14747,1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2748,14748,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2749,14749,1,1,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
2750,14750,1,2,1,2,0,-1,-1,-1,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
2751,14751,0,1,1,2,0,0,0,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0
2752,14752,0,2,1,1,1,1,3,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
2753,14753,1,2,1,2,0,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
2754,14754,0,1,3,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,14755,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
2756,14756,1,2,1,1,1,-1,-1,-1,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,1,1
2757,14757,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2758,14758,0,2,3,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
2759,14759,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,1,1,1,1,1,1,0
2760,14760,1,1,1,2,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
2761,14761,0,2,3,1,1,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1
2762,14762,0,1,1,2,0,1,-1,-1,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0
2763,14763,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2764,14764,1,2,2,1,1,2,2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
2765,14765,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
2766,14766,1,2,2,1,0,0,0,0,0,0,-1,1,1,1,0,1,0,1,0,0,1,1,1,0
2767,14767,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,1
2768,14768,1,1,1,2,0,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,1,0,1,0,0,0,0
2769,14769,1,1,1,2,0,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,0
2770,14770,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2771,14771,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,0,0,0,1,1,1
2772,14772,0,1,2,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0
2773,14773,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,14774,1,1,1,1,0,1,-2,-2,-2,-1,-1,0,0,0,0,0,1,0,0,1,0,1,1,0
2775,14775,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2776,14776,0,1,2,2,1,1,2,0,-1,-1,0,1,1,1,0,1,1,0,0,1,1,0,0,0
2777,14777,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2778,14778,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
2779,14779,1,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1
2780,14780,0,2,1,2,0,0,0,0,0,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1
2781,14781,0,1,1,1,1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,1,0,0,0,1,0,0
2782,14782,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
2783,14783,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,14784,1,2,2,2,1,-2,-2,-2,-2,-2,-2,1,1,0,0,0,0,1,1,1,0,0,1,1
2785,14785,1,1,1,2,0,1,-2,-2,-1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0
2786,14786,0,1,2,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,0,0,0,1
2787,14787,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
2788,14788,1,1,1,2,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2789,14789,0,2,2,2,0,2,2,2,-1,-1,2,0,0,0,1,1,1,0,0,1,0,0,0,0
2790,14790,0,1,2,3,1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
